time,post_id,post_content,post_type,like,share,company
2015-04-01 18:07:28,fb.com/1403439883268756_1572936812985728,"全台各地的好朋友！看過來唷！
OPPO強勁4G拍照強機巡迴體驗總整理
享有各種好禮外，還有神腦獨家優惠方案唷~~
快來體驗，別錯過！

體驗時間：4/7(二)10:00-14:00
體驗店點：宜蘭宜蘭服務中心
體驗地點：宜蘭縣宜蘭市東港路46號

體驗時間：4/9(四)14:00-21:00
體驗店點：大園遠傳加盟
體驗地點：桃園市大園區中山北路9號",,113,6,OPPO
2015-04-01 13:00:31,fb.com/1403439883268756_1572545926358150,"大魚吃小魚，小魚吃閃充！
祝大家愚人節快樂！

OPPO獨家VOOC閃充 快人一步",,109,8,OPPO
2015-04-01 10:00:10,fb.com/1403439883268756_1572502636362479,"連假將近，準備開始大拍一場！
好東西就要跟好朋友分享！
現在還有機會收到神秘好禮！

►活動任務
Step1 成為 OPPO Taiwan 粉絲
Step2 上傳一張春季旅遊的照片
Step3 分享此篇貼文至個人塗鴉牆(需設為公開)

►活動時間： 2015/04/01-2015/04/07 晚上11點59分止
►活動獎項：神秘好禮1組，共3名
►得獎資格：於時間內完成活動三任務
►得獎名單公布時間：04/10",,213,125,OPPO
2015-03-31 17:00:01,fb.com/1403439883268756_1572223006390442,"【快來OPPO搶電影票！】
OPPO獨家VOOC閃充超速快感，誰與爭鋒！
中獎公告
恭喜 Serena Yu、Max Chuang、林則佑 
獲得雙人電影票一組
再麻煩於4/6前私訊小編以下資料
【參加活動、姓名、電話、地址、email】
要符合資格才能得獎的機會喔！
*逾時回覆資料就取消得獎資格囉:)",,94,2,OPPO
2015-03-31 12:00:33,fb.com/1403439883268756_1572135156399227,"4.85mm超薄內外皆美的R5，還猶豫不決嗎?!
快到神腦門市選購，搭配資費方案$0元起

看更多>http://bit.ly/1y4zvZ3
R5除了薄，給你更多精采！",,187,7,OPPO
2015-03-31 10:17:16,fb.com/1403439883268756_1572096309736445,"到底誰才是最快最安全的閃充解決方案呢!?
讓小歐實際測試給你看！

VOOC閃充 快人一步",,84,23,OPPO
2015-03-30 18:07:50,fb.com/1403439883268756_1571825286430214,"來看看媒體深入現場的測試第一手報導，除了""滑倒""測試，還有""轉頭""測試唷!!

http://bit.ly/1aace2S",,121,16,OPPO
2015-03-30 13:00:19,fb.com/1403439883268756_1571742996438443,"喜歡0.18秒的急速閃拍的人請按讚
R5讓你再也不用擔心對焦太慢
生活中的精彩瞬間通通不漏拍

#OPPO
R5除了輕薄，給你更多精彩！",,152,7,OPPO
2015-03-29 20:00:10,fb.com/1403439883268756_1571434089802667,"N3 雙卡超方便！
還可以擴充最大到128G的記憶卡！
喜歡這個功能的人快留言！",,467,21,OPPO
2015-03-29 10:00:18,fb.com/1403439883268756_1571262226486520,"手機拍照到一半沒電好掃興….
明明是難得跟姊妹聚會
怎麼能夠不拍照留念？
閃充在身邊
電池不斷電

電池補給大師：http://bit.ly/1M19AI5

#OPPO
VOOC閃充  快人一步",,101,6,OPPO
2015-03-28 12:00:05,fb.com/1403439883268756_1570833489862727,"美好的週六，咖啡店喝下午茶或寫報告時，遇到手機沒電太煞風景了！有了OPPO VOOC閃充神器，充電30分滿電75%

VOOC閃充 讓你刮目相看！
24小時到貨搶購去 http://bit.ly/1ESBkwg",,127,2,OPPO
2015-03-28 10:00:03,fb.com/1403439883268756_1570803803199029,"今天晚上8點30分，OPPO邀請您
關燈一小時，珍惜地球珍貴的資源",,178,4,OPPO
2015-03-27 20:30:01,fb.com/1403439883268756_1570556636557079,"OPPO邀請您一起共同珍惜地球珍貴的資源
03/28晚上8點30分，關燈一小時
還有一天",,165,7,OPPO
2015-03-27 18:51:36,fb.com/1403439883268756_1570523599893716,"【看影片★送獎品】
玩命關頭7來囉！OPPO讓你體驗超速快感，誰與爭鋒！
💖中獎公告💖
恭喜  何小芸、袁瑋羚、Amber Chang 
獲得OPPO小歐USB乙個

再麻煩於4/2前私訊小編以下資料
【參加活動、姓名、電話、地址、email】
要符合資格才能得獎的機會喔！
*逾時回覆資料就取消得獎資格囉:)",OPPO shared OPPO's video.,59,0,OPPO
2015-03-27 16:00:15,fb.com/1403439883268756_1570481039897972,"忙碌的一周快結束囉！和小編一起用N3聽聽音樂，放鬆一下吧！

N3天生會轉 現在知道它的厲害！
更多介紹>>http://goo.gl/SEObzk",,164,3,OPPO
2015-03-27 14:21:56,fb.com/1403439883268756_1570458799900196,"號外號外，不多說，快看過來!
Yoyo手機
http://bit.ly/1EIl0g3
Neo3雙卡手機
 http://bit.ly/1EIkZbR",,104,4,OPPO
2015-03-27 12:00:00,fb.com/1403439883268756_1570144676598275,"OPPO手機在哪裡🔎🔎🔎
找到就留言告訴小編是哪支手機吧！",OPPO shared 快點TV's video.,118,0,OPPO
2015-03-27 10:00:20,fb.com/1403439883268756_1570399779906098,"昨天小編的問題找到答案了嗎!?
到底N3的後置觸控最重要最厲害最炫的功能到底是哪個呢?!
沒錯，就是遙控206°的電動旋轉鏡頭&按壓拍照！
另外，配合O-Click2.0也能遙控唷!

看更多>>http://goo.gl/dQHTlq",,111,11,OPPO
2015-03-26 19:00:03,fb.com/1403439883268756_1570137543265655,"N3 後置觸控有甚麼神奇之處呢?!
1.按壓式指紋辨識功能
2.螢幕解鎖
3.程式加密
4.__________
還有一個最重要最厲害最炫的，粉絲們知道嗎?

詳細答案請看這>>http://goo.gl/yf4YsT",,128,5,OPPO
2015-03-26 14:13:09,fb.com/1403439883268756_1569990819946994,超薄R5&天生會轉的N3，如果不小心滑倒了....,,320,150,OPPO
2015-03-26 11:42:28,fb.com/1403439883268756_1569964009949675,"【想拿OPPO系列商品的粉絲看過來】

有在中天電視台看到OPPO嗎？
OPPO要與大家回味青春歲月！

『大學生了沒』歡慶2000集
只要上傳與2000相關的照片
就有機會拿到
206度電動旋轉鏡頭的N3
或OPPO獨家VOOC閃充行動電源

詳細活動內容：http://goo.gl/3SvEl6",,146,16,OPPO
2015-03-25 12:00:00,fb.com/1403439883268756_1570034286609314,"**閃充功能僅適用於OPPO Find 7/7a, N3, R5智慧手機",OPPO added a new photo.,175,2,OPPO
2015-03-25 10:00:09,fb.com/1403439883268756_1569511733328236,"想看免費的電影嗎?!
快來看玩命關頭7預告片，留言正確答案，就有機會免費看電影唷!!

參加留言>>http://on.fb.me/1CKaurV",,116,6,OPPO
2015-03-25 10:00:03,fb.com/1403439883268756_1569511693328240,"【搭小黃找OPPO】
中獎公告
恭喜 
03/16-03/20的 @鄭琮達、@蘇威銘
獲得獨家VOOC閃充USB車用充電器

恭喜 @柯居政 獲得OPPO N3一台

恭喜 @蔡汶諺 獲得OPPO R5一台 

再麻煩於4/2前私訊小編以下資料
【參加活動、姓名、電話、地址、email】
要符合資格才能得獎的機會喔！
*逾時回覆資料就取消得獎資格囉:)
*贈品將於活動結束後統一寄出",,111,1,OPPO
2015-03-24 21:00:55,fb.com/1403439883268756_1569250340021042,"愛用手機看劇的粉絲有福囉
常常害怕手機看劇看到沒電嗎？
只要擁有OPPO閃充行動電源讓你看劇不停歇

閃充好幫手：http://bit.ly/1M19AI5

#OPPO
VOOC閃充 快人一步",,100,5,OPPO
2015-03-24 19:00:06,fb.com/1403439883268756_1569212250024851,"拿破崙也想要拿來當防身小物？
快來體驗超薄新時代
OPPO R5的超薄機身+金屬機身
薄如蟬翼，堅淬如剛

#OPPO
R5除了輕薄，給你更多精彩！",,134,8,OPPO
2015-03-24 18:20:04,fb.com/1403439883268756_1569203333359076,"準備好4、5、6月從北到南各地的花季了嗎!?
記得最重要的配備就是天生會轉的N3+O-Click2.0，
完美自拍、廣角度全景拍照，有N3就對了！

看更多>>http://goo.gl/9cKT1I",,142,6,OPPO
2015-03-24 11:02:51,fb.com/1403439883268756_1569100163369393,"準備看玩命關頭7了嗎!?
快點來留言搶威秀電影票>>http://on.fb.me/1CKaurV
擁有傲視閃充功能的N3 R5，您不能錯過的選擇！
VOOC 快人一步",OPPO shared OPPO's video.,207,0,OPPO
2015-03-23 14:00:09,fb.com/1403439883268756_1568728106739932,"4.85mm R5灰色全新上市
3/27前優惠加價購VOOC閃充行動電源及VOOC閃充車充，
4/9前購買登記再抽日本雙人自由行機票！

購買去>>http://bit.ly/1BTpapH

R5除了薄 給你更多精采",,118,3,OPPO
2015-03-23 12:00:02,fb.com/1403439883268756_1566552570290819,"【快來OPPO搶電影票！】

OPPO獨家VOOC閃充超速快感，誰與爭鋒！
留言寫下玩命關頭7🚙預告片中
強調的N3所有功能 + 一個你知道的N3加碼功能(須為完全正確) 
就有機會獲得🎬電影票兩張唷！

►活動任務
Step1 成為 OPPO Taiwan 粉絲
Step2 留言寫下👉我愛OPPO N3 1600萬畫素206°電動旋轉鏡頭+指紋識別後置觸控+VOOC閃充+____(加碼功能，須完全正確)_____👈，並Tag三位朋友來欣賞
Step3 分享此篇貼文至個人塗鴉牆(需設為公開)

►活動時間： 2015/03/23-2015/03/27 晚上11點59分止
►活動獎項：雙人電影票一組，共3組
►得獎資格：於時間內完成活動三任務
►得獎名單公布時間：04/01

影片傳送門>>http://on.fb.me/1ArMjZr
N3功能看這裡>>http://oppomobile.tw/lunch/n3.html",OPPO shared OPPO's video.,1909,0,OPPO
2015-03-23 09:20:14,fb.com/1403439883268756_1568663826746360,"美好的生活並非來自於偶然的運氣，而是你/妳努力的改變創造！
美好的一週又開始了，O粉們加油！",,62,4,OPPO
2015-03-22 10:00:33,fb.com/1403439883268756_1568160833463326,"天氣好的周日，記得帶著N3&O-Click2.0一起去郊遊唷!!

看更多>>http://goo.gl/GPgd8Q
N3 天生會轉 現在知道他的厲害",,162,7,OPPO
2015-03-21 10:00:27,fb.com/1403439883268756_1567724523506957,"來杯香醇濃的咖啡，開啟美好的星期六！
R5除了薄， 給你更多精采！
看更多>>http://on.fb.me/1GG3rjt",,149,3,OPPO
2015-03-20 19:11:25,fb.com/1403439883268756_1567460160200060,"【搭小黃找OPPO】
中獎公告
恭喜 
03/02-03/08的 @王振融、@莊永明
03/09-03/15的 @楊淑華、@Vincent Weng

獲得獨家VOOC閃充USB車用充電器
再麻煩於3/27前私訊小編以下資料
【參加活動、姓名、電話、地址、email】
要符合資格才能得獎的機會喔！

*逾時回覆資料就取消得獎資格囉:)
*贈品將於活動結束後統一寄出",,107,1,OPPO
2015-03-20 17:00:16,fb.com/1403439883268756_1567428470203229,"明天放假，記得帶著厲害的206°電動旋轉鏡頭N3拍下美麗的風景或台灣道地美食唷！

N3天生會轉 現在知道它的厲害！
更多介紹>>http://bit.ly/1xxeztt
購買由此去>>http://on.fb.me/1JMy2vL",,163,3,OPPO
2015-03-20 16:31:16,fb.com/1403439883268756_1567422420203834,"R5灰色新上市！閃充加價購優惠，一次帶回家！
4/9前購買登記可以抽日本雙人自由行機票唷!!
購買去>>http://bit.ly/1BTpapH",,168,4,OPPO
2015-03-19 21:00:01,fb.com/1403439883268756_1567101780235898,"猜猜圖中有幾支N3呢？
5.5吋Full HD讓你看得更多！

#OPPO
N3天生會轉 現在知道它的厲害！",,105,8,OPPO
2015-03-19 13:00:13,fb.com/1403439883268756_1566989426913800,"有了VOOC USB車用充電器，上班時間、塞車時間、趕往客戶會議的路途中，
都能輕鬆充電，30分鐘就充達75%，告別沒電不專業或迷路的困擾！

VOOC閃充 快人一步

了解更多>>http://goo.gl/yYk253
購買去>>http://bit.ly/1A5ePzy",,137,4,OPPO
2015-03-19 10:31:15,fb.com/1403439883268756_1566955266917216,"Yahoo購物OPPO開館加碼慶~~限時限量加價購!!
一次購買閃充手機+閃充行動電源/閃充車用充電器，
讓傲視群雄最快最安全的VOOC閃充陪你勁量每一天！
加價購看更多>>http://bit.ly/19B3FxF",,137,6,OPPO
2015-03-19 10:00:00,fb.com/1403439883268756_1560550387557704,"旅行的回憶就讓OPPO N3幫你收藏吧！
還能用極致美顏、雙重曝光等功能產出創意又滿意的照片喔
快到 Wisely Mood 看看吧🔥 http://wp.me/p4uCiQ-3q1",,79,7,OPPO
2015-03-18 17:00:01,fb.com/1403439883268756_1566637890282287,"全台各地的好朋友！看過來唷！
OPPO強勁4G拍照強機巡迴體驗總整理
享有各種好禮外，還有神腦獨家優惠方案唷~~
快來體驗，別錯過！

體驗時間：3/20(五)10:00~17:00
體驗店點：高雄曹公服務中心
體驗地點：高雄市鳳山區曹公路25號

體驗時間：3/20(五)全天
體驗店點：台南中華東
體驗地點：台南市東區中華東路3段201號

體驗時間：3/20(五)13:00~21:00
體驗店點：高雄正言
體驗地點：高雄市苓雅區建國一路128號

體驗時間：3/21(六)13:00~21:00
體驗店點：中和中和
體驗地點：新北市中和區中和路430號

體驗時間：3/21(六)14:00-21:00
體驗店點：苑裡中山
體驗地點：苗栗縣苑裡鎮中山路112號

體驗時間：3/21(六)13:00~18:00
體驗店點：屏東陸興
體驗地點：屏東縣屏東市廣東路99號、101號

體驗時間：3/21~3/22  13:00~20:00
體驗店點：台北南陽
體驗地點：台北巿中正區南陽街1-3號1樓

體驗時間：3/22(日)14:00-21:00
體驗店點：潭子頭張
體驗地點：台中市潭子區頭張路一段1號

體驗時間：3/28(六)10:00~13:00
體驗店點：新店安康
體驗地點：新北市新店區安康路二段337號

體驗時間：3/28(六)9:00~12:30
體驗店點：虎尾服務中心
體驗地點：雲林縣虎尾鎮新生路136號",,111,5,OPPO
2015-03-18 16:01:29,fb.com/1403439883268756_1566628070283269,"高雄的朋友照過來，本周六的好康報馬仔，
現場購買送好禮，與小歐拍照還有機會拿便利超商禮券唷!!

3/21(六) 14:00~18:00
大黃瘋3C 高雄市三民區自由一路119號",,58,9,OPPO
2015-03-18 14:00:13,fb.com/1403439883268756_1566606506952092,"時尚型男美女的進擊，
4.85mm超薄外觀，漂亮手感一流，內外皆美
1300萬畫素相機+PI2.0原畫引擎、VOOC獨家閃充4倍速快速充電，30分鐘達75%！

R5除了薄，給你更多精彩！
了解更多：http://bit.ly/1yd1OnY",,121,4,OPPO
2015-03-18 10:00:14,fb.com/1403439883268756_1566544220291654,"瞧瞧! 是甚麼即將上市呢?!
粉絲們敬請期待唷!!",,231,3,OPPO
2015-03-17 17:00:01,fb.com/1403439883268756_1566226010323475,"業界最快速最安全的閃充是誰呢?!
當然是OPPO VOOC閃充囉!!
快來神腦遠傳體驗，絕對讓你驚豔想要馬上擁有!!
看更多>>http://oppomobile.tw/

VOOC閃充 快人一步",,171,6,OPPO
2015-03-17 12:00:05,fb.com/1403439883268756_1566156836997059,"沒想到喝咖啡也能遇到用OPPO的同好
也因此多聊了一陣子
原來，擁有OPPO手機也是一個獨特的開始！",,238,12,OPPO
2015-03-16 16:40:00,fb.com/1403439883268756_1565782533701156,"用O-Click 2.0遙控N3電動旋轉鏡頭、拍照或聽音樂；手機放在包包或遠處也能使用自如！
快到遠傳神腦門市體驗天生會轉的魅力！

N3 天生會轉
看更多>>http://oppomobile.tw/lunch/index.html",,100,9,OPPO
2015-03-16 16:00:01,fb.com/1403439883268756_1565774723701937,"OPPO 至美一拍，拿N3好還是R5好呢?!
告訴小編如果你要買，你選N3還是R5?!

了解更多>>http://oppomobile.tw/",,259,9,OPPO
2015-03-16 10:19:00,fb.com/1403439883268756_1565697563709653,"小編這週又看了奧斯卡強片『模仿遊戲』，覺得這句話太有道理了！
『有時候，被世人遺忘的人，才能成就世人無法想像的事。』
其實看似不起眼的人常常完成了偉大的事情，而看似不起眼的小事，往往是完成大事的關鍵！",,91,2,OPPO
2015-03-15 15:12:01,fb.com/1403439883268756_1565308077081935,"R5時尚纖薄 4.85mm超薄且硬度高達400HV,
1300萬畫素相機+PI2.0原畫引擎、VOOC獨家閃充4倍速快速充電，30分鐘達75%！

來告訴小編，你喜歡R5的薄?還是VOOC閃充?還是厲害的拍照呢?!

R5除了薄，給你更多精采！
看更多>>oppomobile.tw/",,302,7,OPPO
2015-03-14 10:00:01,fb.com/1403439883268756_1564595537153189,"閃充陪你愛 甜蜜不間斷
白色情人節帶著OPPO閃充VOOC
拍照放閃All the time

神秘武器：http://bit.ly/1M19AI5

#OPPO
VOOC閃充  讓你刮目相看！",,96,4,OPPO
2015-03-13 21:13:00,fb.com/1403439883268756_1558101541135922,"攝影達人賀禎禎 攝影好好玩粉絲團 教你用 OPPO N3！
自拍必備：http://goo.gl/0ckgMX",,234,24,OPPO
2015-03-13 12:56:57,fb.com/1403439883268756_1563948323884577,"VOOC閃充最快、最安全的充電！
適配器+閃充線+閃充手機~三位一體，缺一不可！
來看看有幾道防護，給你極速充電快感！

充電5分鐘 語音通話2小時
充電30分鐘 滿電直達75%
OPPO獨家VOOC閃充誰與爭鋒，傲視群雄！",,143,36,OPPO
2015-03-13 10:32:31,fb.com/1403439883268756_1563915267221216,"4.85mm超薄時尚R5灰色版本即將上市，
經典的灰色看起來是不是超有質感呢！
5.2吋180°無死角超寬廣螢幕顯示，1,300 萬畫素PI2.0+原畫引擎，搭配獨家VOOC超速閃充30分鐘滿電達75%，0.18s急速閃拍，型男美女的最佳選擇！

R5除了薄，給你更多精采！
看更多>>http://oppomobile.tw/lunch/r5.html",,211,19,OPPO
